,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
598,2010-09-02,28283.250167588772,9417.103907787525,39224.930890038595,28283.250167588772,28283.250167588772,-3711.0735480404005,-3711.0735480404005,-3711.0735480404005,3364.7249293564782,3364.7249293564782,3364.7249293564782,-7075.798477396879,-7075.798477396879,-7075.798477396879,0.0,0.0,0.0,24572.176619548372
599,2010-09-03,28353.43191450496,5272.78944394104,35586.84601477521,28353.43191450496,28353.43191450496,-7862.362565318887,-7862.362565318887,-7862.362565318887,-940.6156865471397,-940.6156865471397,-940.6156865471397,-6921.746878771748,-6921.746878771748,-6921.746878771748,0.0,0.0,0.0,20491.069349186073
600,2010-09-04,28423.613661421146,-403.86961032529445,30347.308490349795,28423.613661421146,28423.613661421146,-13182.122340116088,-13182.122340116088,-13182.122340116088,-6478.464914936997,-6478.464914936997,-6478.464914936997,-6703.657425179091,-6703.657425179091,-6703.657425179091,0.0,0.0,0.0,15241.491321305059
601,2010-09-05,28493.795408337326,5320.42541473656,36971.98479051781,28493.795408337326,28493.795408337326,-7100.276405154188,-7100.276405154188,-7100.276405154188,-674.6115186171119,-674.6115186171119,-674.6115186171119,-6425.664886537077,-6425.664886537077,-6425.664886537077,0.0,0.0,0.0,21393.519003183137
602,2010-09-06,28563.977155253517,10771.46758973433,40374.73298996707,28563.977155253517,28563.977155253517,-3872.4977585297324,-3872.4977585297324,-3872.4977585297324,2220.844984162179,2220.844984162179,2220.844984162179,-6093.342742691912,-6093.342742691912,-6093.342742691912,0.0,0.0,0.0,24691.479396723786
603,2010-09-07,28634.158902169704,9057.797341279253,39104.71559656467,28634.158902169704,28634.158902169704,-4395.832442700346,-4395.832442700346,-4395.832442700346,1317.728232516968,1317.728232516968,1317.728232516968,-5713.5606752173135,-5713.5606752173135,-5713.5606752173135,0.0,0.0,0.0,24238.326459469357
604,2010-09-08,28704.34064908589,9020.04321140182,39516.26958612338,28704.34064908589,28704.34064908589,-4103.913754109598,-4103.913754109598,-4103.913754109598,1190.3939740638202,1190.3939740638202,1190.3939740638202,-5294.307728173419,-5294.307728173419,-5294.307728173419,0.0,0.0,0.0,24600.42689497629
605,2010-09-09,28774.522396002074,11344.619823813153,43663.98171819081,28774.522396002074,28774.522396002074,-1479.7610847575847,-1479.7610847575847,-1479.7610847575847,3364.7249293547284,3364.7249293547284,3364.7249293547284,-4844.486014112314,-4844.486014112314,-4844.486014112314,0.0,0.0,0.0,27294.76131124449
606,2010-09-10,28844.70414291825,8119.758193271174,38139.21813544034,28844.70414291825,28844.70414291825,-5314.296338003126,-5314.296338003126,-5314.296338003126,-940.6156865515306,-940.6156865515306,-940.6156865515306,-4373.680651451596,-4373.680651451596,-4373.680651451596,0.0,0.0,0.0,23530.407804915125
607,2010-09-11,28914.885889834444,3625.6795886766117,33721.24078975084,28914.885889834444,28914.885889834444,-10370.377185201198,-10370.377185201198,-10370.377185201198,-6478.464914935328,-6478.464914935328,-6478.464914935328,-3891.9122702658683,-3891.9122702658683,-3891.9122702658683,0.0,0.0,0.0,18544.50870463325
608,2010-09-12,28985.067636750624,9983.78350359069,41998.25651916526,28985.067636750624,28985.067636750624,-4083.990416020925,-4083.990416020925,-4083.990416020925,-674.6115186260483,-674.6115186260483,-674.6115186260483,-3409.3788973948767,-3409.3788973948767,-3409.3788973948767,0.0,0.0,0.0,24901.077220729698
609,2010-09-13,29055.249383666815,13500.792889737493,44480.06057449669,29055.249383666815,29055.249383666815,-715.3493309104049,-715.3493309104049,-715.3493309104049,2220.8449841628862,2220.8449841628862,2220.8449841628862,-2936.1943150732905,-2936.1943150732905,-2936.1943150732905,0.0,0.0,0.0,28339.90005275641
610,2010-09-14,29125.431130582994,11286.076588821079,42941.559374911325,29125.431130582994,29125.431130582994,-1164.4018397280802,-1164.4018397280802,-1164.4018397280802,1317.728232522707,1317.728232522707,1317.728232522707,-2482.1300722507876,-2482.1300722507876,-2482.1300722507876,0.0,0.0,0.0,27961.029290854913
611,2010-09-15,29195.61287749919,12955.844647136631,44036.839702115496,29195.61287749919,29195.61287749919,-865.9742379337647,-865.9742379337647,-865.9742379337647,1190.3939740623587,1190.3939740623587,1190.3939740623587,-2056.3682119961236,-2056.3682119961236,-2056.3682119961236,0.0,0.0,0.0,28329.638639565423
612,2010-09-16,29265.794624415365,15175.981995148893,45951.94373689973,29265.794624415365,29265.794624415365,1697.4534640858922,1697.4534640858922,1697.4534640858922,3364.7249293529785,3364.7249293529785,3364.7249293529785,-1667.2714652670861,-1667.2714652670861,-1667.2714652670861,0.0,0.0,0.0,30963.248088501256
613,2010-09-17,29335.97637133156,12789.683239245656,42460.740015511714,29335.97637133156,29335.97637133156,-2262.792846167456,-2262.792846167456,-2262.792846167456,-940.6156865453293,-940.6156865453293,-940.6156865453293,-1322.177159622127,-1322.177159622127,-1322.177159622127,0.0,0.0,0.0,27073.183525164102
614,2010-09-18,29406.15811824774,6663.725016245495,36947.51371438199,29406.15811824774,29406.15811824774,-7505.685330587585,-7505.685330587585,-7505.685330587585,-6478.464914935778,-6478.464914935778,-6478.464914935778,-1027.2204156518073,-1027.2204156518073,-1027.2204156518073,0.0,0.0,0.0,21900.472787660154
615,2010-09-19,29476.33986516393,12557.745262211296,42917.82927011302,29476.33986516393,29476.33986516393,-1461.8028914769316,-1461.8028914769316,-1461.8028914769316,-674.6115186207709,-674.6115186207709,-674.6115186207709,-787.1913728561609,-787.1913728561609,-787.1913728561609,0.0,0.0,0.0,28014.536973686998
616,2010-09-20,29546.52161208011,15649.533058422378,46553.257124267715,29546.52161208011,29546.52161208011,1615.4147600131669,1615.4147600131669,1615.4147600131669,2220.844984163592,2220.844984163592,2220.844984163592,-605.4302241504248,-605.4302241504248,-605.4302241504248,0.0,0.0,0.0,31161.936372093274
617,2010-09-21,29616.703358996303,15421.023214234148,45576.37930232928,29616.703358996303,29616.703358996303,833.9654612750157,833.9654612750157,833.9654612750157,1317.7282325164995,1317.7282325164995,1317.7282325164995,-483.7627712414838,-483.7627712414838,-483.7627712414838,0.0,0.0,0.0,30450.66882027132
618,2010-09-22,29686.885105912483,15852.387388753425,46788.55991845419,29686.885105912483,29686.885105912483,767.9159020354318,767.9159020354318,767.9159020354318,1190.3939740547596,1190.3939740547596,1190.3939740547596,-422.47807201932756,-422.47807201932756,-422.47807201932756,0.0,0.0,0.0,30454.801007947914
619,2010-09-23,29757.066852828673,16509.137253240573,48045.29129709243,29757.066852828673,29757.066852828673,2944.376361300717,2944.376361300717,2944.376361300717,3364.7249293578684,3364.7249293578684,3364.7249293578684,-420.3485680571524,-420.3485680571524,-420.3485680571524,0.0,0.0,0.0,32701.44321412939
620,2010-09-24,29827.248599744853,12423.290573854905,44753.551535715735,29827.248599744853,29827.248599744853,-1415.307575268135,-1415.307575268135,-1415.307575268135,-940.6156865310949,-940.6156865310949,-940.6156865310949,-474.69188873704064,-474.69188873704064,-474.69188873704064,0.0,0.0,0.0,28411.941024476717
621,2010-09-25,29897.430346661033,8013.308734268052,38617.60671710733,29897.430346661033,29897.430346661033,-7059.937276988814,-7059.937276988814,-7059.937276988814,-6478.464914933871,-6478.464914933871,-6478.464914933871,-581.4723620549431,-581.4723620549431,-581.4723620549431,0.0,0.0,0.0,22837.49306967222
622,2010-09-26,29967.612093577223,12807.06033469054,43520.80137411239,29967.612093577223,29967.612093577223,-1410.05067229404,-1410.05067229404,-1410.05067229404,-674.6115186159549,-674.6115186159549,-674.6115186159549,-735.4391536780852,-735.4391536780852,-735.4391536780852,0.0,0.0,0.0,28557.561421283182
623,2010-09-27,30037.793840493418,16047.366056025281,47390.64110067362,30037.793840493418,30037.793840493418,1290.5480476187647,1290.5480476187647,1290.5480476187647,2220.844984164298,2220.844984164298,2220.844984164298,-930.2969365455331,-930.2969365455331,-930.2969365455331,0.0,0.0,0.0,31328.341888112183
624,2010-09-28,30107.975587409597,14957.622690650469,46578.07447898964,30107.975587409597,30107.975587409597,158.8241406312485,158.8241406312485,158.8241406312485,1317.7282325222386,1317.7282325222386,1317.7282325222386,-1158.90409189099,-1158.90409189099,-1158.90409189099,0.0,0.0,0.0,30266.799728040845
625,2010-09-29,30178.157334325788,14423.650521884241,45848.18141184792,30178.157334325788,30178.157334325788,-223.09871024702136,-223.09871024702136,-223.09871024702136,1190.3939740580756,1190.3939740580756,1190.3939740580756,-1413.4926843050973,-1413.4926843050973,-1413.4926843050973,0.0,0.0,0.0,29955.058624078767
626,2010-09-30,30248.339081241968,16726.821979429682,46180.21659069787,30248.339081241968,30248.339081241968,1678.8210698452333,1678.8210698452333,1678.8210698452333,3364.7249293512377,3364.7249293512377,3364.7249293512377,-1685.9038595060044,-1685.9038595060044,-1685.9038595060044,0.0,0.0,0.0,31927.160151087202
627,2010-10-01,30318.520828158147,11224.099698274398,42629.32387533013,30318.520828158147,30318.520828158147,-2908.447587020173,-2908.447587020173,-2908.447587020173,-940.6156865354856,-940.6156865354856,-940.6156865354856,-1967.8319004846885,-1967.8319004846885,-1967.8319004846885,0.0,0.0,0.0,27410.073241137972
628,2010-10-02,30388.70257507434,6772.323002596555,37244.829907234314,30388.70257507434,30388.70257507434,-8729.5348717601,-8729.5348717601,-8729.5348717601,-6478.464914936678,-6478.464914936678,-6478.464914936678,-2251.069956823419,-2251.069956823419,-2251.069956823419,0.0,0.0,0.0,21659.16770331424
629,2010-10-03,30458.884321990517,11125.778610846366,41604.35386102166,30458.884321990517,30458.884321990517,-3202.36195795172,-3202.36195795172,-3202.36195795172,-674.6115186248913,-674.6115186248913,-674.6115186248913,-2527.7504393268287,-2527.7504393268287,-2527.7504393268287,0.0,0.0,0.0,27256.5223640388
630,2010-10-04,30529.06606890671,14164.959105808684,45228.459231733046,30529.06606890671,30529.06606890671,-569.7282636730714,-569.7282636730714,-569.7282636730714,2220.844984162335,2220.844984162335,2220.844984162335,-2790.573247835406,-2790.573247835406,-2790.573247835406,0.0,0.0,0.0,29959.33780523364
631,2010-10-05,30599.24781582289,13087.026405488212,43830.019661797385,30599.24781582289,30599.24781582289,-1715.2871363295812,-1715.2871363295812,-1715.2871363295812,1317.7282325197596,1317.7282325197596,1317.7282325197596,-3033.0153688493406,-3033.0153688493406,-3033.0153688493406,0.0,0.0,0.0,28883.96067949331
632,2010-10-06,30669.429562739082,12325.134068434783,42969.38893040306,30669.429562739082,30669.429562739082,-2059.1219565597967,-2059.1219565597967,-2059.1219565597967,1190.393974056614,1190.393974056614,1190.393974056614,-3249.5159306164114,-3249.5159306164114,-3249.5159306164114,0.0,0.0,0.0,28610.307606179285
633,2010-10-07,30739.61130965526,15340.678142346627,46320.62139183098,30739.61130965526,30739.61130965526,-70.90659120298437,-70.90659120298437,-70.90659120298437,3364.7249293543687,3364.7249293543687,3364.7249293543687,-3435.631520557353,-3435.631520557353,-3435.631520557353,0.0,0.0,0.0,30668.704718452278
634,2010-10-08,30809.793056571456,10529.171866579172,41075.999312848704,30809.793056571456,30809.793056571456,-4528.773119260737,-4528.773119260737,-4528.773119260737,-940.6156865252675,-940.6156865252675,-940.6156865252675,-3588.1574327354697,-3588.1574327354697,-3588.1574327354697,0.0,0.0,0.0,26281.019937310717
635,2010-10-09,30879.974803487636,5281.503815772398,36500.70099085842,30879.974803487636,30879.974803487636,-10183.67641160916,-10183.67641160916,-10183.67641160916,-6478.464914935009,-6478.464914935009,-6478.464914935009,-3705.2114966741506,-3705.2114966741506,-3705.2114966741506,0.0,0.0,0.0,20696.298391878474
636,2010-10-10,30950.156550403815,10151.97237227691,41423.16865420455,30950.156550403815,30950.156550403815,-4460.88973368858,-4460.88973368858,-4460.88973368858,-674.6115186198448,-674.6115186198448,-674.6115186198448,-3786.2782150687353,-3786.2782150687353,-3786.2782150687353,0.0,0.0,0.0,26489.266816715237
637,2010-10-11,31020.338297320006,12937.52350029417,43583.5534863236,31020.338297320006,31020.338297320006,-1611.3670919254723,-1611.3670919254723,-1611.3670919254723,2220.844984164255,2220.844984164255,2220.844984164255,-3832.2120760897274,-3832.2120760897274,-3832.2120760897274,0.0,0.0,0.0,29408.971205394533
638,2010-10-12,31090.520044236197,14323.28417011644,43998.10042885465,31090.520044236197,31090.520044236197,-2527.471841041288,-2527.471841041288,-2527.471841041288,1317.72823251728,1317.72823251728,1317.72823251728,-3845.2000735585675,-3845.2000735585675,-3845.2000735585675,0.0,0.0,0.0,28563.048203194907
639,2010-10-13,31160.701791152376,12966.593396213924,43968.146278605316,31160.701791152376,31160.701791152376,-2638.2906580705376,-2638.2906580705376,-2638.2906580705376,1190.393974064709,1190.393974064709,1190.393974064709,-3828.6846321352464,-3828.6846321352464,-3828.6846321352464,0.0,0.0,0.0,28522.411133081838
640,2010-10-14,31230.88353806857,15967.923728723163,46321.286332149306,31230.88353806857,31230.88353806857,-422.52433233856226,-422.52433233856226,-422.52433233856226,3364.724929359259,3364.724929359259,3364.724929359259,-3787.2492616978207,-3787.2492616978207,-3787.2492616978207,0.0,0.0,0.0,30808.35920573001
641,2010-10-15,31301.06528498475,11115.460260270194,41509.45498074777,31301.06528498475,31301.06528498475,-4667.086009963212,-4667.086009963212,-4667.086009963212,-940.6156865336748,-940.6156865336748,-940.6156865336748,-3726.4703234295366,-3726.4703234295366,-3726.4703234295366,0.0,0.0,0.0,26633.97927502154
642,2010-10-16,31371.24703190093,4966.326597069439,36117.92943904046,31371.24703190093,31371.24703190093,-10131.204164783265,-10131.204164783265,-10131.204164783265,-6478.464914935459,-6478.464914935459,-6478.464914935459,-3652.739249847808,-3652.739249847808,-3652.739249847808,0.0,0.0,0.0,21240.042867117663
643,2010-10-17,31441.42877881712,11538.166940487874,42062.934490969776,31441.42877881712,31441.42877881712,-4247.671913670195,-4247.671913670195,-4247.671913670195,-674.6115186150286,-674.6115186150286,-674.6115186150286,-3573.060395055167,-3573.060395055167,-3573.060395055167,0.0,0.0,0.0,27193.756865146926
644,2010-10-18,31511.610525733315,14384.32390083112,44291.17605290478,31511.610525733315,31511.610525733315,-1273.9853923495089,-1273.9853923495089,-1273.9853923495089,2220.84498416302,2220.84498416302,2220.84498416302,-3494.8303765125293,-3494.8303765125293,-3494.8303765125293,0.0,0.0,0.0,30237.625133383804
645,2010-10-19,31581.792272649494,14050.620354322973,44325.86532134705,31581.792272649494,31581.792272649494,-2107.877053948994,-2107.877053948994,-2107.877053948994,1317.7282325192898,1317.7282325192898,1317.7282325192898,-3425.6052864682842,-3425.6052864682842,-3425.6052864682842,0.0,0.0,0.0,29473.915218700502
646,2010-10-20,31651.974019565674,13225.63982715561,44813.592511639756,31651.974019565674,31651.974019565674,-2182.4685115512243,-2182.4685115512243,-2182.4685115512243,1190.3939740571095,1190.3939740571095,1190.3939740571095,-3372.862485608334,-3372.862485608334,-3372.862485608334,0.0,0.0,0.0,29469.50550801445
647,2010-10-21,31722.155766481865,17382.690653328256,47644.806792233554,31722.155766481865,31722.155766481865,20.96109497018404,20.96109497018404,20.96109497018404,3364.7249293575082,3364.7249293575082,3364.7249293575082,-3343.763834387325,-3343.763834387325,-3343.763834387325,0.0,0.0,0.0,31743.11686145205
648,2010-10-22,31792.337513398044,12688.313270549606,42640.3836386158,31792.337513398044,31792.337513398044,-4285.542851923365,-4285.542851923365,-4285.542851923365,-940.6156865380657,-940.6156865380657,-940.6156865380657,-3344.927165385299,-3344.927165385299,-3344.927165385299,0.0,0.0,0.0,27506.79466147468
649,2010-10-23,31862.519260314235,7107.853189992659,37334.086973077036,31862.519260314235,31862.519260314235,-9860.677469710889,-9860.677469710889,-9860.677469710889,-6478.464914935909,-6478.464914935909,-6478.464914935909,-3382.212554774978,-3382.212554774978,-3382.212554774978,0.0,0.0,0.0,22001.841790603346
650,2010-10-24,31932.701007230415,12765.050096241866,42573.666016040035,31932.701007230415,31932.701007230415,-4135.141038740215,-4135.141038740215,-4135.141038740215,-674.6115186097513,-674.6115186097513,-674.6115186097513,-3460.529520130463,-3460.529520130463,-3460.529520130463,0.0,0.0,0.0,27797.5599684902
651,2010-10-25,32002.88275414661,14999.76515245437,46730.41411410192,32002.88275414661,32002.88275414661,-1362.8256838810123,-1362.8256838810123,-1362.8256838810123,2220.84498416494,2220.84498416494,2220.84498416494,-3583.6706680459524,-3583.6706680459524,-3583.6706680459524,0.0,0.0,0.0,30640.057070265597
652,2010-10-26,32073.06450106279,14027.665796922678,44808.36337283095,32073.06450106279,32073.06450106279,-2436.4483234855684,-2436.4483234855684,-2436.4483234855684,1317.7282325205404,1317.7282325205404,1317.7282325205404,-3754.1765560061085,-3754.1765560061085,-3754.1765560061085,0.0,0.0,0.0,29636.61617757722
653,2010-10-27,32143.24624797898,13745.119463145566,45294.884915185045,32143.24624797898,32143.24624797898,-2782.84166655798,-2782.84166655798,-2782.84166655798,1190.3939740604264,1190.3939740604264,1190.3939740604264,-3973.235640618406,-3973.235640618406,-3973.235640618406,0.0,0.0,0.0,29360.404581421
654,2010-10-28,32213.42799489516,15982.112766664706,46909.54119848584,32213.42799489516,32213.42799489516,-875.8972550699773,-875.8972550699773,-875.8972550699773,3364.7249293575187,3364.7249293575187,3364.7249293575187,-4240.622184427495,-4240.622184427495,-4240.622184427495,0.0,0.0,0.0,31337.530739825183
655,2010-10-29,32283.609741811353,11832.272801339574,41432.60481319943,32283.609741811353,32283.609741811353,-5495.28960132697,-5495.28960132697,-5495.28960132697,-940.615686546473,-940.615686546473,-940.615686546473,-4554.673914780497,-4554.673914780497,-4554.673914780497,0.0,0.0,0.0,26788.320140484382
656,2010-10-30,32353.79148872753,5889.582087605671,36452.80584724503,32353.79148872753,32353.79148872753,-11390.775016376412,-11390.775016376412,-11390.775016376412,-6478.464914936598,-6478.464914936598,-6478.464914936598,-4912.310101439815,-4912.310101439815,-4912.310101439815,0.0,0.0,0.0,20963.01647235112
657,2010-10-31,32423.97323564371,10418.85663042621,41163.16727053172,32423.97323564371,32423.97323564371,-5983.701095659659,-5983.701095659659,-5983.701095659659,-674.6115186186875,-674.6115186186875,-674.6115186186875,-5309.089577040971,-5309.089577040971,-5309.089577040971,0.0,0.0,0.0,26440.272139984052
658,2010-11-01,32494.154982559903,13002.505805896251,43565.709734278,32494.154982559903,32494.154982559903,-3518.4621143290437,-3518.4621143290437,-3518.4621143290437,2220.844984163705,2220.844984163705,2220.844984163705,-5739.307098492749,-5739.307098492749,-5739.307098492749,0.0,0.0,0.0,28975.69286823086
659,2010-11-02,32564.336729476094,11926.015900589724,43362.96905399392,32564.336729476094,32564.336729476094,-4878.3971374544435,-4878.3971374544435,-4878.3971374544435,1317.7282325180608,1317.7282325180608,1317.7282325180608,-6196.125369972505,-6196.125369972505,-6196.125369972505,0.0,0.0,0.0,27685.93959202165
660,2010-11-03,32634.518476392273,11270.493106837417,42337.373901268176,32634.518476392273,32634.518476392273,-5481.345075586219,-5481.345075586219,-5481.345075586219,1190.3939740637434,1190.3939740637434,1190.3939740637434,-6671.739049649961,-6671.739049649961,-6671.739049649961,0.0,0.0,0.0,27153.173400806056
661,2010-11-04,32704.700223308453,13418.769955472453,43399.61156893452,32704.700223308453,32704.700223308453,-3792.84124150556,-3792.84124150556,-3792.84124150556,3364.7249293526475,3364.7249293526475,3364.7249293526475,-7157.566170858207,-7157.566170858207,-7157.566170858207,0.0,0.0,0.0,28911.858981802892
662,2010-11-05,32774.88197022465,7852.541407519601,38917.919326866315,32774.88197022465,32774.88197022465,-8585.077335414691,-8585.077335414691,-8585.077335414691,-940.6156865322388,-940.6156865322388,-940.6156865322388,-7644.461648882452,-7644.461648882452,-7644.461648882452,0.0,0.0,0.0,24189.804634809956
663,2010-11-06,32845.06371714082,3963.6576289585955,33592.071166656264,32845.06371714082,32845.06371714082,-14601.411852996425,-14601.411852996425,-14601.411852996425,-6478.464914934691,-6478.464914934691,-6478.464914934691,-8122.9469380617375,-8122.9469380617375,-8122.9469380617375,0.0,0.0,0.0,18243.651864144398
664,2010-11-07,32915.245464057014,9074.468280646632,39477.403062713194,32915.245464057014,32915.245464057014,-9258.06098578913,-9258.06098578913,-9258.06098578913,-674.6115186271629,-674.6115186271629,-674.6115186271629,-8583.449467161967,-8583.449467161967,-8583.449467161967,0.0,0.0,0.0,23657.18447826788
665,2010-11-08,32985.42721097321,9999.723570398033,41689.658681682115,32985.42721097321,32985.42721097321,-6795.70024136729,-6795.70024136729,-6795.70024136729,2220.8449841624692,2220.8449841624692,2220.8449841624692,-9016.54522552976,-9016.54522552976,-9016.54522552976,0.0,0.0,0.0,26189.726969605923
666,2010-11-09,33055.60895788939,10168.972108958887,40381.40514793802,33055.60895788939,33055.60895788939,-8095.469572662829,-8095.469572662829,-8095.469572662829,1317.728232519311,1317.728232519311,1317.728232519311,-9413.197805182139,-9413.197805182139,-9413.197805182139,0.0,0.0,0.0,24960.13938522656
667,2010-11-10,33125.79070480557,8561.37630694576,40394.97513133663,33125.79070480557,33125.79070480557,-8574.593351603735,-8574.593351603735,-8574.593351603735,1190.3939740609217,1190.3939740609217,1190.3939740609217,-9764.987325664659,-9764.987325664659,-9764.987325664659,0.0,0.0,0.0,24551.19735320184
668,2010-11-11,33195.97245172176,11769.39429495852,42206.968169173546,33195.97245172176,33195.97245172176,-6699.598045721559,-6699.598045721559,-6699.598045721559,3364.724929355778,3364.724929355778,3364.724929355778,-10064.322975077337,-10064.322975077337,-10064.322975077337,0.0,0.0,0.0,26496.374406000203
669,2010-11-12,33266.15419863794,6744.350683569798,36687.67434554301,33266.15419863794,33266.15419863794,-11245.249069148747,-11245.249069148747,-11245.249069148747,-940.6156865406454,-940.6156865406454,-940.6156865406454,-10304.633382608103,-10304.633382608103,-10304.633382608103,0.0,0.0,0.0,22020.90512948919
670,2010-11-13,33336.335945554136,1738.6036693705928,32322.06021495612,33336.335945554136,33336.335945554136,-16958.9945957178,-16958.9945957178,-16958.9945957178,-6478.46491493514,-6478.46491493514,-6478.46491493514,-10480.529680782663,-10480.529680782663,-10480.529680782663,0.0,0.0,0.0,16377.341349836337
671,2010-11-14,33406.51769247031,7033.192102067539,38139.382196980114,33406.51769247031,33406.51769247031,-11262.54841908245,-11262.54841908245,-11262.54841908245,-674.6115186223469,-674.6115186223469,-674.6115186223469,-10587.936900460101,-10587.936900460101,-10587.936900460101,0.0,0.0,0.0,22143.969273387862
672,2010-11-15,33476.699439386495,10409.24015905366,40345.83453936646,33476.699439386495,33476.699439386495,-8403.34526125025,-8403.34526125025,-8403.34526125025,2220.8449841643896,2220.8449841643896,2220.8449841643896,-10624.19024541464,-10624.19024541464,-10624.19024541464,0.0,0.0,0.0,25073.354178136244
673,2010-11-16,33546.881186302686,9014.108314652352,39918.851067056916,33546.881186302686,33546.881186302686,-9270.365557427727,-9270.365557427727,-9270.365557427727,1317.7282325175918,1317.7282325175918,1317.7282325175918,-10588.09378994532,-10588.09378994532,-10588.09378994532,0.0,0.0,0.0,24276.515628874957
674,2010-11-17,33617.06293321886,10116.806133114613,39684.72051353342,33616.836742733,33617.06293321886,-9289.546229520998,-9289.546229520998,-9289.546229520998,1190.3939740594606,1190.3939740594606,1190.3939740594606,-10479.940203580456,-10479.940203580456,-10479.940203580456,0.0,0.0,0.0,24327.516703697864
675,2010-11-18,33687.24468013505,11820.58438106333,41930.5275653499,33686.66878448872,33687.4248592728,-6936.766271790106,-6936.766271790106,-6936.766271790106,3364.724929354028,3364.724929354028,3364.724929354028,-10301.491201144134,-10301.491201144134,-10301.491201144134,0.0,0.0,0.0,26750.47840834495
676,2010-11-19,33757.42642705125,7862.452259446731,39540.330810420244,33756.46890720735,33757.84918288227,-10996.53519952418,-10996.53519952418,-10996.53519952418,-940.6156865490533,-940.6156865490533,-940.6156865490533,-10055.919512975126,-10055.919512975126,-10055.919512975126,0.0,0.0,0.0,22760.89122752707
677,2010-11-20,33827.60817396743,3109.202791767848,33503.557669768576,33826.26076507164,33828.50431880474,-16226.17915270512,-16226.17915270512,-16226.17915270512,-6478.464914933233,-6478.464914933233,-6478.464914933233,-9747.714237771883,-9747.714237771883,-9747.714237771883,0.0,0.0,0.0,17601.42902126231
678,2010-11-21,33897.78992088362,9089.816471815966,38374.28275003206,33895.89995144593,33899.308286914835,-10057.163967838409,-10057.163967838409,-10057.163967838409,-674.6115186310527,-674.6115186310527,-674.6115186310527,-9382.552449207356,-9382.552449207356,-9382.552449207356,0.0,0.0,0.0,23840.625953045208
679,2010-11-22,33967.9716677998,12239.063790253571,43081.653915356415,33965.41480145379,33969.954465411996,-6746.29586459301,-6746.29586459301,-6746.29586459301,2220.8449841631536,2220.8449841631536,2220.8449841631536,-8967.140848756164,-8967.140848756164,-8967.140848756164,0.0,0.0,0.0,27221.67580320679
680,2010-11-23,34038.15341471599,11820.234233559731,42223.393026549944,34034.886345081744,34040.67131871906,-7191.303832919473,-7191.303832919473,-7191.303832919473,1317.7282325188417,1317.7282325188417,1317.7282325188417,-8509.032065438316,-8509.032065438316,-8509.032065438316,0.0,0.0,0.0,26846.849581796516
681,2010-11-24,34108.335161632174,11815.342048549464,42333.970510986815,34104.39039707899,34111.516842146215,-6826.02690200084,-6826.02690200084,-6826.02690200084,1190.3939740614173,1190.3939740614173,1190.3939740614173,-8016.420876062256,-8016.420876062256,-8016.420876062256,0.0,0.0,0.0,27282.308259631332
682,2010-11-25,34178.51690854835,14995.26003789595,46394.29666506867,34173.87765422862,34182.33176271838,-4133.201209389879,-4133.201209389879,-4133.201209389879,3364.7249293571585,3364.7249293571585,3364.7249293571585,-7497.926138747038,-7497.926138747038,-7497.926138747038,0.0,0.0,0.0,30045.31569915847
683,2010-11-26,34248.69865546454,11067.946905737419,41855.29841833987,34243.260524677695,34253.569007214566,-7902.980270762206,-7902.980270762206,-7902.980270762206,-940.6156865348185,-940.6156865348185,-940.6156865348185,-6962.364584227387,-6962.364584227387,-6962.364584227387,0.0,0.0,0.0,26345.718384702333
684,2010-11-27,34318.880402380724,5880.22651922378,36983.459891285805,34312.59350086145,34324.57925589667,-12896.987699549605,-12896.987699549605,-12896.987699549605,-6478.4649149362795,-6478.4649149362795,-6478.4649149362795,-6418.522784613326,-6418.522784613326,-6418.522784613326,0.0,0.0,0.0,21421.89270283112
685,2010-11-28,34389.062149296915,11884.040317873914,42787.58976471668,34381.950205128065,34395.51569926566,-6549.545132909638,-6549.545132909638,-6549.545132909638,-674.6115186260064,-674.6115186260064,-674.6115186260064,-5874.933614283631,-5874.933614283631,-5874.933614283631,0.0,0.0,0.0,27839.517016387275
686,2010-11-29,34459.24389621309,16996.83889918973,47663.90576096386,34450.745678707426,34466.35377727878,-3118.8183494071495,-3118.8183494071495,-3118.8183494071495,2220.8449841638603,2220.8449841638603,2220.8449841638603,-5339.663333571009,-5339.663333571009,-5339.663333571009,0.0,0.0,0.0,31340.425546805942
687,2010-11-30,34529.425643129274,16932.882167226413,46498.914668426536,34519.84139490449,34537.30068994882,-3502.386836930251,-3502.386836930251,-3502.386836930251,1317.7282325200913,1317.7282325200913,1317.7282325200913,-4820.115069450342,-4820.115069450342,-4820.115069450342,0.0,0.0,0.0,31027.038806199023
688,2010-12-01,34599.607390045465,16299.42575636977,47147.310389637925,34589.023076649864,34608.08062598017,-3132.459975850912,-3132.459975850912,-3132.459975850912,1190.3939740538183,1190.3939740538183,1190.3939740538183,-4322.85394990473,-4322.85394990473,-4322.85394990473,0.0,0.0,0.0,31467.14741419455
689,2010-12-02,34669.789136961655,19329.871130987638,49233.626437197345,34658.363467497766,34679.16722575869,-488.73355662622845,-488.73355662622845,-488.73355662622845,3364.724929357168,3364.724929357168,3364.724929357168,-3853.458485983396,-3853.458485983396,-3853.458485983396,0.0,0.0,0.0,34181.05558033543
